Canonical ID,Seed Key,Title,Material Type,Category Key,Quantity,Unit,Condition,Source Type,Is Free,Price NIS,Owner Email,Owner Public Name,Owner Kind,Owner City,Pickup Allowed,Delivery Allowed,Description Draft,Suggested Uses,Tags,Aliases,Source File,Source Row,Source Audit ID,Original Price Raw,Pricing Resolution,Pricing Basis,Condition Basis,Availability Source,Source Note,Image Status,Source Image Ref,Extracted Image Files,Image Mapped From Source,Image Gap,Image Hosting Required,Canonicalization Confidence,Canonical Data Ready,Owner Assignment Basis
MAT-208,mat-208,Current/Voltage Sensors,Current/Voltage Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Current/Voltage Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,16,MAT-208,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image19.png,materials/MAT-208_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-209,mat-209,buck converter,Buck Converter,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Buck Converter listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",electronics_components,,hardware.xlsx,17,MAT-209,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image14.png,materials/MAT-209_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-210,mat-210,MOSFET Driver,MOSFET Driver,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable MOSFET Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",electronics_components,,hardware.xlsx,18,MAT-210,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image23.png,materials/MAT-210_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-211,mat-211,Connecters,Connector,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,3,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Connector listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",connector|wiring,,hardware.xlsx,19,MAT-211,3,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image11.png,materials/MAT-211_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-212,mat-212,mini microphone,Microphone Module,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Microphone Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,hardware.xlsx,20,MAT-212,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-212_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-213,mat-213,lithium batteries,Battery,power-batteries,9,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Battery listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",battery|power,,hardware.xlsx,21,MAT-213,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-213_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-214,mat-214,battery charger,Battery Charger,power-batteries,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Battery Charger listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",battery|power,,hardware.xlsx,22,MAT-214,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image22.png,materials/MAT-214_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-215,mat-215,DC motor 12 volt,DC Motor,motors-mechanical,2,pieces,GOOD,WORKSHOP_SURPLUS,False,30,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable DC Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,hardware.xlsx,23,MAT-215,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-215_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-216,mat-216,Car Tank With 12V 330RPM 25mm Motor,Robot Chassis,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,400,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,False,Reusable Robot Chassis listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,,hardware.xlsx,24,MAT-216,400,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image18.png,materials/MAT-216_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-217,mat-217,Arduino mega 2560 +long cable,Arduino Mega 2560,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,75,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Arduino Mega 2560 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",arduino|microcontroller,,project.xlsx,2,MAT-217,75,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-217_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-218,mat-218,dc +مكبس + h-bridge,H-Bridge Motor Driver,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,60,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable H-Bridge Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,project.xlsx,3,MAT-218,60,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image17.jpg,materials/MAT-218_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-219,mat-219,ESP8266 + wire,ESP8266 Development Board,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,35,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable ESP8266 Development Board listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,project.xlsx,4,MAT-219,35,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.jpg,materials/MAT-219_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-220,mat-220,power supply 20A 12v,Power Supply,power-batteries,1,pieces,GOOD,WORKSHOP_SURPLUS,False,50,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Power Supply listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",power-supply|power,,project.xlsx,5,MAT-220,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image16.jpg,materials/MAT-220_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-221,mat-221,connectors (8 pin),Connector,electronics-components,8,pieces,GOOD,WORKSHOP_SURPLUS,False,4,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Connector listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",connector|wiring,,project.xlsx,6,MAT-221,4,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.jpg,materials/MAT-221_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-222,mat-222,Coupler,Shaft Coupler,motors-mechanical,3,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Shaft Coupler listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,project.xlsx,7,MAT-222,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.jpg,materials/MAT-222_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-223-A,mat-223-a,NEMA17 Stepper Motor 1.5A,Stepper Motor,motors-mechanical,3,pieces,GOOD,WORKSHOP_SURPLUS,False,45,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,NEMA17 Stepper Motor 1.5A + 1.2A,project.xlsx,8,MAT-223,"1.5A =45 , 1.2A=40",SPLIT_VARIANT_PRICE_AND_DEMO_QUANTITY,Source gives total quantity 5 and prices 45 (1.5A) / 40 (1.2A) but no per-variant counts; demo split 3+2 preserves total 5.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.jpg,materials/MAT-223-A_01.jpg,True,False,True,MEDIUM,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-223-B,mat-223-b,NEMA17 Stepper Motor 1.2A,Stepper Motor,motors-mechanical,2,pieces,GOOD,WORKSHOP_SURPLUS,False,40,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,NEMA17 Stepper Motor 1.5A + 1.2A,project.xlsx,8,MAT-223,"1.5A =45 , 1.2A=40",SPLIT_VARIANT_PRICE_AND_DEMO_QUANTITY,Source gives total quantity 5 and prices 45 (1.5A) / 40 (1.2A) but no per-variant counts; demo split 3+2 preserves total 5.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.jpg,materials/MAT-223-B_01.jpg,True,False,True,MEDIUM,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-225,mat-225,4x4 Keypad,Keypad,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Keypad listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,project.xlsx,10,MAT-225,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image14.png,materials/MAT-225_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-226,mat-226,ir Sensor,IR Sensor,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable IR Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,project.xlsx,11,MAT-226,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image4.jpg,materials/MAT-226_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-227,mat-227,Ultrasonic Sensor,Ultrasonic Sensor,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Ultrasonic Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,project.xlsx,19,MAT-227,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image15.png,materials/MAT-227_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-228,mat-228,Load Cell + HX711 (ميزان),Load Cell,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,35,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Load Cell listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,project.xlsx,28,MAT-228,35,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image11.jpg,materials/MAT-228_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-230,mat-230,SERVO-MG996 Metal Gear,Servo Motor,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,35,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,project.xlsx,41,MAT-230,35,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image13.jpg,materials/MAT-230_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-231,mat-231,TB6600 Stepper Motor Driver,TB6600 Stepper Motor Driver,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,45,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable TB6600 Stepper Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,project.xlsx,47,MAT-231,45,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image7.png,materials/MAT-231_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-232,mat-232,A4988 Stepper Motor Driver,A4988 Stepper Motor Driver,electronics-components,3,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable A4988 Stepper Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,project.xlsx,54,MAT-232,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image3.png,materials/MAT-232_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-233,mat-233,20X4 I2C LCD,LCD Display,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,50,user56@impactloop.demo,ورشة النجاح لتدوير الأخشاب,ORGANIZATION,نابلس,True,True,Reusable LCD Display listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,project.xlsx,61,MAT-233,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,LEGACY_FALLBACK_PROJECT_LAYOUT,xl/media/image8.jpg,materials/MAT-233_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-234,mat-234,Arduino mega 2560,Arduino Mega 2560,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,65,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable Arduino Mega 2560 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",arduino|microcontroller,,قطع الهاردوير.xlsx,2,MAT-234,65,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-234_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-235,mat-235,H Bridge,H-Bridge Motor Driver,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,15,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable H-Bridge Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,قطع الهاردوير.xlsx,3,MAT-235,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.png,materials/MAT-235_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-236,mat-236,12V source,Power Supply,power-batteries,1,pieces,GOOD,STUDENT_LEFTOVER,False,15,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable Power Supply listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",power-supply|power,,قطع الهاردوير.xlsx,4,MAT-236,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.jpg,materials/MAT-236_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-237,mat-237,2 channel relay,Relay Module,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,10,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable Relay Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",relay|electronics,,قطع الهاردوير.xlsx,5,MAT-237,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-237_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-239,mat-239,12V valve,Pneumatic Component,motors-mechanical,1,pieces,GOOD,STUDENT_LEFTOVER,False,20,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable Pneumatic Component listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,,قطع الهاردوير.xlsx,7,MAT-239,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-239_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-240,mat-240,NEMA17 1.2A Stepper + 3D-Printed Powder Dispenser,Stepper Dispenser Assembly,motors-mechanical,2,sets,GOOD,STUDENT_LEFTOVER,False,60,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable Stepper Dispenser Assembly listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,stepper NEMA17 1.2 مع طباعة (3d) عشان تنزيل بودرة زي القهوة,قطع الهاردوير.xlsx,8,MAT-240,60 with 3d /// just stepper 35,PARSED_BUNDLE_UNIT_PRICE,Source states 60 NIS with 3D print and 35 NIS for stepper alone; canonical listing keeps the complete 60 NIS assembly.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.jpg,materials/MAT-240_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-241,mat-241,Wooden Frame + Slider + NEMA17 1.5A Stepper Motor,Wooden Motion Frame,wood-boards,1,set,GOOD,STUDENT_LEFTOVER,False,120,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,False,Reusable Wooden Motion Frame listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Frames, enclosures, assembly, and reusable prototype structures.",wood|structure,هيكل خشب في حالة جيدة مع سلايدر مرتب و stepper NEMA17 1.5A,قطع الهاردوير.xlsx,9,MAT-241,التواصل على الخاص,GENERATED_DEMO_ESTIMATE_FROM_PEERS,Source price is private/negotiable. 120 NIS is a documented demo estimate using NEMA17 peer prices (40–70) plus comparable rail/slider hardware in the supplied files; exact duplicate MAT-224 dropped.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.jpg,materials/MAT-241_01.jpg,True,False,True,MEDIUM,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-242,mat-242,DS18B20 tempruter water sensor,DS18B20 Temperature Sensor,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,10,user13@impactloop.demo,تامر سلايمة,INDIVIDUAL,نابلس,True,True,Reusable DS18B20 Temperature Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,قطع الهاردوير.xlsx,10,MAT-242,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-242_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
